cache_key,latitude,longitude,talalat
Kecskemét|060|Kecskemét|6000|Hoffmann János utca 8. (Magyar Ilona Ált. Iskola),46.9068293,19.6868421,"structured: {'street': 'Hoffmann János utca 8', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Lunkányi János utca 10. (Arany J. Ált. Iskola),46.9117449,19.6785423,"structured: {'street': 'Lunkányi János utca 10', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Lánchíd utca 18. (Lánchíd Utcai Ált. Iskola),46.9149528,19.6726853,"structured: {'street': 'Lánchíd utca 18', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Margaréta utca 2. (Nyitnikék Idősgondozó Központ),46.9171884,19.6614036,"structured: {'street': 'Margaréta utca 2', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Nyíri út 73. (Szent-Györgyi Albert Technikum),46.9148077,19.6655188,"structured: {'street': 'Nyíri út 73', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Belsőnyír 150. (AIRVENT Légtechnikai Zrt.),46.9596212,19.6438314,"structured: {'street': 'Belsőnyír 150', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Forradalom utca 1. (Móra Ferenc Ált. Iskola),46.9182901,19.6794646,"structured: {'street': 'Forradalom utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Bethlen körút 63. (Kandó Kálmán Technikum),46.917774,19.6868445,"structured: {'street': 'Bethlen körút 63', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mészöly Gyula tér 1-3. (Petőfi S. Ált. Iskola),46.9192475,19.6894435,"structured: {'street': 'Mészöly Gyula tér 1-3', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mikszáth körút 1. (Humán Rehab. Egyesület),46.9215663,19.6958352,"structured: {'street': 'Mikszáth körút 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Nyitra utca 4. (Nyitra Utcai Óvoda),46.9235695,19.6936952,"structured: {'street': 'Nyitra utca 4', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Piaristák tere 8. (Katona József Könyvtár),46.9093348,19.6915362,"structured: {'street': 'Piaristák tere 8', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Kaszap utca 6-14. (Ref.Egyetem Pedagógiai Kar),46.9133542,19.6942055,"structured: {'street': 'Kaszap utca 6-14', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
"Kecskemét|060|Kecskemét|6000|Szabadság tér 7.(Ref. Újkoll., Kálvin tér felől)",46.9073304,19.6930198,"structured: {'street': 'Szabadság tér 7', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
"Kecskemét|060|Kecskemét|6000|Szabadság tér 7. (Ref.Újkoll., Kálvin tér felől)",46.9073304,19.6930198,"structured: {'street': 'Szabadság tér 7', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Katona József tér 14. (Zrínyi Ilona Ált. Iskola),46.9051511,19.693405,"structured: {'street': 'Katona József tér 14', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mártírok útja 29. (Kertvárosi Általános Iskola),46.8948066,19.7273506,"structured: {'street': 'Mártírok útja 29', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Fecske utca 20. (RÉV Szenvedélybeteg-segítő Szolg),46.9082037,19.6989286,"structured: {'street': 'Fecske utca 20', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Czollner tér 1. (Tóth László Általános Iskola),46.9030125,19.6983292,"structured: {'street': 'Czollner tér 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Erzsébet körút 73. (Fazekas István Szakiskola),46.9022854,19.7032659,"structured: {'street': 'Erzsébet körút 73', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mátyás király körút 46. (Mátyás Kir. Ált. Iskola),46.922283,19.7035912,"structured: {'street': 'Mátyás király körút 46', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Liszt Ferenc utca 19. (Nemzeti Park Természetháza),46.9147006,19.7080891,"structured: {'street': 'Liszt Ferenc utca 19', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Kandó Kálmán utca 14. (EGYMI Autizmus Centrum),46.9142035,19.704797,"structured: {'street': 'Kandó Kálmán utca 14', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Hunyadi János tér 2. (Gáspár András Technikum),46.9151615,19.7050953,"structured: {'street': 'Hunyadi János tér 2', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Kandó Kálmán utca 14. (Hunyadi J. Ált. Iskola),46.9142035,19.704797,"structured: {'street': 'Kandó Kálmán utca 14', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Juhász utca 1. (Juhász Utcai Óvoda),46.894748,19.6996912,"structured: {'street': 'Juhász utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Szabadkai utca 1/A. (Mesedomb Óvoda),46.888492,19.6852951,"structured: {'street': 'Szabadkai utca 1/A.', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Cserhát utca 1. (Damjanich János Ált. Iskola),46.8838033,19.6834859,"structured: {'street': 'Cserhát utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mátis Kálmán utca 4. (Mátis Kálmán Utcai Óvoda),46.9000298,19.6854615,"structured: {'street': 'Mátis Kálmán utca 4', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Frézia u. 2. (Kisfái Közösségi Ház),46.8945064,19.7873718,"structured: {'street': 'Frézia utca 2', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Bíró Lajos utca 22. (Tündérkert Óvoda),46.8881791,19.6681781,"structured: {'street': 'Bíró Lajos utca 22', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
"Kecskemét|060|Kecskemét|6000|Agyag utca 6. (Csodabogár"" Nappali Intézmény)""",46.8839892,19.6455979,"structured: {'street': 'Agyag utca 6.""', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Ballószög tanya 384. (Lovarda),46.8763427,19.6580426,"structured: {'street': 'Ballószög tanya 384', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Tóth László sétány 2. (II. Rákóczi F. Ált. Iskola),46.9015177,19.6879444,"structured: {'street': 'Tóth László sétány 2', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Tóth László sétány 1. (Csigabiga Óvoda),46.9020426,19.686653,"structured: {'street': 'Tóth László sétány 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mátis Kálmán utca 8. (Ferenczy Ida Óvoda),46.8989074,19.6862898,"structured: {'street': 'Mátis Kálmán utca 8', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Vízmű utca 1. (BÁCSVÍZ Zrt.),46.9027778,19.6506059,"structured: {'street': 'Vízmű utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Felsőcsalános tanya 60/A. (Béres Gumi Kft.),46.8967543,19.6108336,"structured: {'street': 'Felsőcsalános tanya 60/A.', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Iskola utca 1. (Móricz Zsigmond Ált. Iskola),46.9259567,19.57798,"structured: {'street': 'Iskola utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Boróka utca 4. (Kadafalvi Általános Iskola),46.87595,19.6176643,"structured: {'street': 'Boróka utca 4', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Kecskeméti út 41. (Ménteleki Kolping Ált. Iskola),46.97744,19.57472,"structured: {'street': 'Kecskeméti út 41', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Katona Zsigmond utca 1. (Mathiász J. Ált. Iskola),46.964495,19.7273049,"structured: {'street': 'Katona Zsigmond utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Mészöly Gyula út 6. (Zöldségterm. Kutató Intézet),46.9027924,19.7467275,"structured: {'street': 'Mészöly Gyula út 6', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6000|Szolnoki út 31. (AIPA Nonprofit Közhasznú Kft.),46.9094378,19.7034045,"structured: {'street': 'Szolnoki út 31', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6000'}"
Kecskemét|060|Kecskemét|6044|Iskola utca 1. (Móricz Zsigmond Ált. Iskola),46.9259567,19.57798,"structured: {'street': 'Iskola utca 1', 'city': 'Kecskemét', 'country': 'Hungary', 'postalcode': '6044'}"
Miskolc|202|Miskolc|3527|Kassai u. 15. (Rónai Ferenc Tagiskola),48.1115741,20.7951542,"structured: {'street': 'Kassai utca 15', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3527'}"
Miskolc|202|Miskolc|3527|Selyemrét u. 1. (Teleki Tehetséggondozó Kollégium),48.1009479,20.8055923,"structured: {'street': 'Selyemrét utca 1', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3527'}"
Miskolc|202|Miskolc|3526|Kassai u. 15. (Rónai Ferenc Tagiskola),48.1148582,20.7931431,"structured: {'street': 'Kassai utca 15', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3526'}"
Miskolc|202|Miskolc|3526|Katowice u.17. (Miskolci Petőfi Sándor Ált.Iskola),48.1179065,20.787792,"structured: {'street': 'Katowice utca 17', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3526'}"
Miskolc|202|Miskolc|3528|Fövényszer utca 35. (MIÓVI Pitypang Tagóvodája),48.0942528,20.8102805,"structured: {'street': 'Fövényszer utca 35', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3528'}"
Miskolc|202|Miskolc|3528|Csele u. 14. (Mc-i Arany János Általános Iskola),48.0919332,20.811425,"structured: {'street': 'Csele utca 14', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3528'}"
Miskolc|202|Miskolc|3508|Szeretet u.5. (Gárdonyi Géza Katolikus Ált.Iskola),48.0736219,20.7853378,"structured: {'street': 'Szeretet utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3508'}"
Miskolc|202|Miskolc|3508|Sütő János u. 42. (Gárdonyi Géza Művelődési Ház),48.0712039,20.7883703,"structured: {'street': 'Sütő János utca 42', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3508'}"
Miskolc|202|Miskolc|3516|Kovács u. 1. (Görömbölyi Általános Iskola),48.0574709,20.7873458,"structured: {'street': 'Kovács utca 1', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3516'}"
Miskolc|202|Miskolc|3529|Középszer u. 3. (Mc-i Kazinczy Ferenc Ált. Iskola),48.0847096,20.7833113,"structured: {'street': 'Középszer utca 3', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3529'}"
Miskolc|202|Miskolc|3529|Gesztenyés u. 25. (Mc-i Herman Ottó Ált. Iskola),48.0815331,20.7807806,"structured: {'street': 'Gesztenyés utca 25', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3529'}"
Miskolc|202|Miskolc|3529|Áfonyás u. 18. (MSzC Martin János Technikum),48.0824162,20.780986,"structured: {'street': 'Áfonyás utca 18', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3529'}"
Miskolc|202|Miskolc|3529|Klapka u. 2. (Avasi Gimnázium),48.0868306,20.7755608,"structured: {'street': 'Klapka utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3529'}"
Miskolc|202|Miskolc|3533|Gesztenyés u. 25. (Mc-i Herman Ottó Ált. Iskola),48.0815331,20.7807806,"structured: {'street': 'Gesztenyés utca 25', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3533'}"
Miskolc|202|Miskolc|3529|Ifjúság útja 16-20. (MSzC Szemere Bertalan Tech),48.0877572,20.780363,"structured: {'street': 'Ifjúság útja 16-20', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3529'}"
Miskolc|202|Miskolc|3524|Klapka u. 2. (Avasi Gimnázium),48.0868306,20.7755608,"structured: {'street': 'Klapka utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3524'}"
Miskolc|202|Miskolc|3533|Klapka u. 2. (Avasi Gimnázium),48.0871496,20.7751924,"structured: {'street': 'Klapka utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3533'}"
Miskolc|202|Miskolc|3524|Pattantyús u. 2. (Avastetői Általános Iskola),48.0958479,20.772009,"structured: {'street': 'Pattantyús utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3524'}"
Miskolc|202|Miskolc|3531|Aba u. 49. (MIÓVI Tündérkert Sport Tagóvodája),48.1020709,20.7527058,"structured: {'street': 'Aba utca 49', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3531'}"
Miskolc|202|Miskolc|3526|Szeles u. 57. (Mc-i Éltes Mátyás Általános Iskola),48.1076987,20.7933913,"structured: {'street': 'Szeles utca 57', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3526'}"
Miskolc|202|Miskolc|3527|Szeles u. 57. (Mc-i Éltes Mátyás Általános Iskola),48.1076987,20.7933913,"structured: {'street': 'Szeles utca 57', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3527'}"
Miskolc|202|Miskolc|3525|Fazekas u. 6. (Fazekas Utcai Ált. Iskola és AMI),48.1064964,20.7806131,"structured: {'street': 'Fazekas utca 6', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3525|Kelemen Didák u. 5. (Földes Ferenc Gimnázium),48.1059204,20.7849502,"structured: {'street': 'Kelemen Didák utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3525|Tizeshonvéd u. 21. (Mc-i Herman O. Gimn. Ebédlője),48.1048945,20.7670761,"structured: {'street': 'Tizeshonvéd utca 21', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3530|Nagyváthy János u.5. (Mc-i Zrínyi Ilona Gimnázium),48.1031592,20.7658874,"structured: {'street': 'Nagyváthy János utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3530'}"
Miskolc|202|Miskolc|3525|Nagyváthy János u.5. (Mc-i Zrínyi Ilona Gimnázium),48.1031592,20.7658874,"structured: {'street': 'Nagyváthy János utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3525|Pallós u.1. (Jókai Mór Református Ált. Iskola),48.1102233,20.7797568,"structured: {'street': 'Pallós utca 1', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3525|Mátyás király u.21.(Gyarmati Dezső Sport Ált.Isk.),48.1074638,20.7712523,"structured: {'street': 'Mátyás király utca 21', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3525'}"
Miskolc|202|Miskolc|3531|Zoltán u.5. (Miskolci II. Rákóczi Ferenc Ált.Isk.),48.1054631,20.7461806,"structured: {'street': 'Zoltán utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3531'}"
Miskolc|202|Miskolc|3531|Győri kapu 27/A (Ifjúsági és Szabadidő Ház),48.1039707,20.7582524,"structured: {'street': 'Győri kapu 27/A', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3531'}"
Miskolc|202|Miskolc|3532|Zoltán u.5. (Miskolci II. Rákóczi Ferenc Ált.Isk.),48.1054631,20.7461806,"structured: {'street': 'Zoltán utca 5', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3532'}"
Miskolc|202|Miskolc|3532|Lyukóvölgy Gulyakút 77591 (Lyukói Közösségi Ház),48.1291547,20.7105202,"structured: {'street': 'Lyukóvölgy Gulyakút 77591', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3532'}"
Miskolc|202|Miskolc|3532|Andrássy u. 53/a (MIÓVI Nyitnikék Tagóvodája),48.099893,20.721781,"structured: {'street': 'Andrássy utca 53/a', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3532'}"
Miskolc|202|Miskolc|3532|Győri kapu 156. (Karacs Teréz Kollégium),48.1029786,20.7377068,"structured: {'street': 'Győri kapu 156', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3532'}"
Miskolc|202|Miskolc|3533|Olvasztár u.1. (Komlóstetői Ref. Általános Iskola),48.0799557,20.7272387,"structured: {'street': 'Olvasztár utca 1', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3533'}"
Miskolc|202|Miskolc|3519|Győri u. 3. (Miskolctapolcai Tagiskola),48.0656166,20.7453624,"structured: {'street': 'Győri utca 3', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3519'}"
Miskolc|202|Miskolc|3519|Várhegy u. 2. (MIÓVI Várhegy Úti Tagóvoda),48.0636901,20.7417733,"structured: {'street': 'Várhegy utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3519'}"
"Miskolc|202|Miskolc|3558|Fő utca 78. (Bükkszentlászló, Kultúrház)",48.0781876,20.6707773,"structured: {'street': 'Fő utca 78', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3558'}"
Miskolc|202|Miskolc|3518|Bollóalja u. 160. (Bányász Kulturális Egyesület),48.1283941,20.6840982,"structured: {'street': 'Bollóalja utca 160', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3518'}"
Miskolc|202|Miskolc|3518|Kiss Tábornok u. 42. (Diósgyőri Gimnázium),48.1008619,20.7060307,"structured: {'street': 'Kiss Tábornok utca 42', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3518'}"
Miskolc|202|Miskolc|3534|Fazola Henrik u. 2. (Bulgárföldi Általános Iskola),48.102824,20.7153767,"structured: {'street': 'Fazola Henrik utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3534'}"
Miskolc|202|Miskolc|3532|Fazola Henrik u. 2. (Bulgárföldi Általános Iskola),48.102824,20.7153767,"structured: {'street': 'Fazola Henrik utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3532'}"
Miskolc|202|Miskolc|3534|Kiss Tábornok u. 42. (Diósgyőri Gimnázium),48.1008619,20.7060307,"structured: {'street': 'Kiss Tábornok utca 42', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3534'}"
Miskolc|202|Miskolc|3534|Gagarin u.54. (Mc-i SZC Kós K. Ép. Kreatív Techn.),48.0947986,20.7062559,"structured: {'street': 'Gagarin utca 54', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3534'}"
Miskolc|202|Miskolc|3535|Tóth Árpád u.12.(Diósgyőri Nagy Lajos Kir.Ált.Isk),48.1052938,20.6880904,"structured: {'street': 'Tóth Árpád utca 12', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3535'}"
Miskolc|202|Miskolc|3535|Árpád út 4. (Ady Endre Művelődési Ház),48.1020503,20.6897296,"structured: {'street': 'Árpád út 4', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3535'}"
Miskolc|202|Miskolc|3534|Árpád út 4. (Ady Endre Művelődési Ház),48.1020503,20.6897296,"structured: {'street': 'Árpád út 4', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3534'}"
Miskolc|202|Miskolc|3535|Batsányi u.2.(Miskolci Integrált Óvodai Intézmény),48.1046159,20.6844978,"structured: {'street': 'Batsányi utca 2', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3535'}"
Miskolc|202|Miskolc|3535|Erdész u. 24. (Bagolyvár),48.1093909,20.6759108,"structured: {'street': 'Erdész utca 24', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3535'}"
Miskolc|202|Miskolc|3535|Sas u. 11. (Hámori Waldorf Isk. Sas Utcai Teleph.),48.1137844,20.6680652,"structured: {'street': 'Sas utca 11', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3535'}"
Miskolc|202|Miskolc|3517|Losonczy u. 64. (Hámori Waldorf Általános Iskola),48.1061524,20.6286561,"structured: {'street': 'Losonczy utca 64', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3517'}"
Miskolc|202|Miskolc|3517|Ómassa utca 34. (Orvosi rendelő),48.1101235,20.5319372,"structured: {'street': 'Ómassa utca 34', 'city': 'Miskolc', 'country': 'Hungary', 'postalcode': '3517'}"
Szeged|051|Szeged|6791|Szent János tér 2-4. (Sz. Orczy István Ált. Isk.),46.2749038,20.0618169,"structured: {'street': 'Szent János tér 2-4', 'city': 'Szeged', 'country': 'Hungary', 'postalcode': '6791'}"
Szeged|051|Szeged|6728|Bölcs utca 11. (Családsegítő ház),46.2764413,20.0671645,"structured: {'street': 'Bölcs utca 11', 'city': 'Szeged', 'country': 'Hungary', 'postalcode': '6728'}"
Szeged|051|Szeged|6757|Koszorú utca 39. (Gyálaréti Művelődési Centrum),46.205619,20.1077527,"structured: {'street': 'Koszorú utca 39', 'city': 'Szeged', 'country': 'Hungary', 'postalcode': '6757'}"
Szeged|051|Szeged|6725|Szabadkai út 3. (AASZC Fodor József É. T. és Szk.),46.2431631,20.1291275,"structured: {'street': 'Szabadkai út 3', 'city': 'Szeged', 'country': 'Hungary', 'postalcode': '6725'}"
